,Player,PPR_Projected_2023
2938,Patrick Ricard,19.973299443140636
3164,Royce Freeman,19.961268496196556
3734,Virgil Green,19.929395990698403
1058,DeMichael Harris,19.898089604558823
648,Chris Myarick,19.887389518527414
782,Curtis Samuel,19.859461698526648
767,Corey Grant,19.859461698526648
3155,Ross Dwelley,19.82132243483557
218,Antonio Williams,19.81288314423817
83,Alex Collins,19.81288314423817
3116,Robert Tonyan,19.769227152349018
2865,Niles Paul,19.730210581960602
2648,Maxx Williams,19.715187216653764
1301,Eli Rogers,19.69395504649687
3189,Ryan Griffin,19.693745178459746
176,Andy Janovich,19.652663429713456
199,Anthony Sherman,19.611799231717892
2995,Quez Watkins,19.611799231717892
2346,Kylen Granson,19.611644129669536
188,Anthony Firkser,19.611644129669536
2866,Niles Paul,19.611644129669536
3068,Richard Rodgers,19.61143426163241
3591,Trey Burton,19.581810719353882
2188,Ke'Shawn Vaughn,19.556248230859815
197,Anthony Schwartz,19.555358402449716
1115,Deon Cain,19.491613951130333
3506,Tony Jones,19.48911199873868
3498,Tommylee Lewis,19.487060668292024
3244,Samori Toure,19.477598077643066
819,DJ Chark,19.458718321185795
2941,Paul Perkins,19.451538614865775
3748,Wendell Smallwood,19.429564740727013
3615,Troymaine Pope,19.429564740727013
262,Austin Walter,19.426779869973224
1123,Deontay Burnett,19.38822596619446
3531,Travis Homer,19.36484413520092
3198,Ryan Izzo,19.349207929425265
1023,Davis Webb,19.34823483124562
2510,Marcus Mariota,19.339153898746353
2834,Nick Foles,19.338338258218407
2925,Patrick Laird,19.26907231548804
458,C.J. Board,19.217817977867497
2851,Nick Vannett,19.204887554658548
1113,Denzel Mims,19.1817471718699
2163,Kaelin Clay,19.1706848768841
3608,Trinity Benson,19.169681995714747
313,Blake Bell,19.165365491546282
3004,Quintin Morris,19.09831805475061
3368,T.Y. Hilton,19.097683079299504
552,Chad Henne,19.056774168814727
398,Brett Rypien,19.010852311357073
3229,Sam Howell,18.96524146078422
3541,Travis Rudolph,18.794299575790447
259,Austin Traylor,18.794299575790447
1457,Giovanni Ricci,18.794299575790447
1828,Jeff Smith,18.794299575790447
189,Anthony McFarland Jr.,18.766836200395808
3180,Ryan Finley,18.745689642868527
3297,Skylar Thompson,18.724625441970815
1803,Jaydon Mickens,18.713049799317805
438,Brycen Hopkins,18.71023548322005
365,Brandon Powell,18.701157131882944
728,Colt McCoy,18.61535526830681
1041,DeAndre Carter,18.53752603455552
580,Chase Daniel,18.534429550485626
2077,Josh Rosen,18.527529034114437
984,David Blough,18.41119608518565
2991,Qadree Ollison,18.408914496650613
1703,James Hanna,18.364662994023092
2579,Mason Rudolph,18.317643700686265
90,Alex Erickson,18.265997311830468
1976,Jonathan Williams,18.263026308303132
2578,Mason Rudolph,18.185240203497457
795,D'Ernest Johnson,18.175175341986417
3543,Trayveon Williams,18.12749389555508
2937,Patrick Ricard,18.050924572961915
2050,Josh Hill,17.986286672494376
1427,Geoff Swaim,17.963890390287162
3203,Ryan Nall,17.92152659359068
2424,Leonte Carroo,17.89935215878508
160,Andrew Beck,17.868022006578595
3802,Zander Horvath,17.862387074049767
3601,Trey Quinn,17.86050240535129
638,Chris Manhertz,17.843064455160444
1388,Gabe Nabers,17.778089606248436
2377,Laquon Treadwell,17.74045335069245
2267,Kenny Stills,17.735640349927973
1372,Fozzy Whittaker,17.722575691536946
272,Ben Braunecker,17.71366647578921
369,Brandon Tate,17.71366647578921
417,Brice Butler,17.71366647578921
477,C.J. Uzomah,17.691270193581996
2415,Lee Smith,17.65249689592071
1604,Jacob Hollister,17.59944548234429
3252,Scott Miller,17.560216791779816
1336,Eric Saubert,17.55605287164999
299,Benny Snell Jr.,17.538849031418103
3494,Tommy Sweeney,17.506303038436787
1880,Jesse James,17.45561685908099
2683,Michael Hoomanawanui,17.45561685908099
2501,Marcus Johnson,17.445683386422225
2645,Maxx Williams,17.444840259903152
2914,Parker Hesse,17.434851859342057
1258,Drew Sample,17.426686919102835
3550,Tre' McKitty,17.426686919102835
2191,Keaontay Ingram,17.422471433401313
887,Daniel Brown,17.407210582438413
2455,Luke Willson,17.400676924667472
1575,JJ Arcega-Whiteside,17.39471013975004
2219,Keith Smith,17.368775407657544
1324,Equanimeous St. Brown,17.3666948068684
2662,Michael Bandy,17.331463874406186
755,Corey Clement,17.318875006640592
3394,Tarik Cohen,17.301175584789647
2186,Kasen Williams,17.2972889397316
875,Damion Willis,17.2972889397316
2676,Michael Floyd,17.2972889397316
659,Christian Blake,17.2972889397316
1084,Dede Westbrook,17.2972889397316
314,Blake Bell,17.258964974238918
2327,Kyle Allen,17.18555751326887
1517,Hunter Sharp,17.169621443427708
1206,Dez Fitzpatrick,17.169621443427708
885,Daniel Brown,17.124590272058672
2775,MyCole Pruitt,17.12175611726219
2070,Josh Reynolds,17.101690202783622
1733,Jamize Olawale,17.10058400988638
2477,Malik Taylor,17.09342172807468
503,Cameron Artis-Payne,17.08911058772295
548,Chad Hansen,17.073870776256534
1566,J.J. Taylor,17.072747701116867
1629,Jake Kumerow,17.071036621460053
1609,Jacoby Brissett,17.061924690966563
3446,Terron Ward,17.060413349571316
1338,Eric Tomlinson,17.03295059496002
1873,Jesper Horsted,16.983612936816872
842,Dalton Schultz,16.982871556637807
2323,Kyle Allen,16.969460024045674
3751,Wes Hills,16.957078436774015
225,ArDarius Stewart,16.913727988710193
985,David Fales,16.890239986762822
501,Cam Sims,16.862939010574383
905,Danny Vitale,16.811680319222916
3486,Tom Kennedy,16.808122394530187
606,Chris Conley,16.789706445084153
1054,DeAndre Washington,16.782964248866797
2464,Mack Hollins,16.780628093747048
954,Darren Sproles,16.77598263033169
2497,Marcus Johnson,16.75208028542088
1863,Jermaine Gresham,16.73256088128857
337,Branden Oliver,16.711262024805595
255,Austin Mack,16.69656400117665
3595,Trey Edmunds,16.682728107442756
2974,Phillip Dorsett,16.66591041985308
3362,T.J. Yeldon,16.656267116651275
3144,Ronald Jones II,16.656267116651275
3324,Stephen Anderson,16.620903958098328
3293,Shi Smith,16.572767975945577
3493,Tommy Sweeney,16.568451471777113
408,Brian Hoyer,16.54720104195561
942,Darrell Henderson,16.335846448404027
1841,Jeremy Hill,16.261375299863964
13,A.J. McCarron,16.10775942766909
1821,Jeff Driskel,16.05697048691822
3338,Stevan Ridley,15.909381910728234
2083,Joshua Kelley,15.780513728370108
2493,Marcell Ateman,15.68562698225965
224,Antony Auclair,15.480377720200273
3745,Wayne Gallman,15.472983142731584
3339,Stevan Ridley,15.431714272804102
1790,Javon Wims,15.429994967960829
1029,Dax Milne,15.429994967960829
2276,Kerrith Whyte Jr,15.391782998178078
2936,Patrick Ricard,15.360765863109302
1810,Jaylen Samuels,15.343153516537384
2876,Noah Gray,15.336852524053326
1945,John Wolford,15.336269872300898
3111,Robert Griffin III,15.275278742042927
2776,MyCole Pruitt,15.206236037947505
198,Anthony Sherman,15.191625214803912
3563,Trent Taylor,15.177646864507604
433,Bryce Perkins,15.152428078292262
474,C.J. Uzomah,15.137021200960564
2641,Maurice Harris,15.111038631921652
3276,Seth Devalve,15.088642349714437
3736,Vyncint Smith,15.026118562774132
2939,Patrick Taylor,15.025938786029666
2246,Kenjon Barner,15.021363025701735
2961,Pharoh Cooper,15.01836554787637
209,Antonio Callaway,14.93254016415087
1838,Jerell Adams,14.93254016415087
1623,Jake Butt,14.93254016415087
133,Amara Darboh,14.93254016415087
1726,Jameson Williams,14.897788563280857
730,Colt McCoy,14.873037714539404
2021,Jordan Wilkins,14.786616274675263
375,Brandon Zylstra,14.724680046349402
2980,Phillip Lindsay,14.705416130121758
1028,Dax Milne,14.609462206860844
360,Brandon Johnson,14.59756791843494
952,Darren Sproles,14.547772312301655
3629,Ty Montgomery,14.243921075892647
502,Cameron Artis-Payne,14.218307031957771
2946,Paxton Lynch,14.149022440255642
493,Cam Newton,13.827089965228527
1290,EJ Manuel,13.693439030740587
2838,Nick Foles,13.651674177206315
3386,Tanner McEvoy,13.579106223505145
2218,Keith Smith,13.53051448774956
3610,Troy Fumagalli,13.466301983820212
1426,Geoff Swaim,13.427126502813687
3221,Sam Bradford,13.389572472637076
2935,Patrick Ricard,13.347206979998107
1643,Jakob Johnson,13.29799540299527
1141,Derek Carrier,13.27799392973682
3327,Stephen Carlson,13.240488091688542
623,Chris Herndon,13.240488091688542
195,Anthony Miller,13.225168640505835
2066,Josh Oliver,13.203708339338617
1580,JJ Nelson,13.13710010675267
3154,Ross Dwelley,13.13710010675267
628,Chris Hogan,13.13710010675267
2981,Phillip Supernaw,13.13710010675267
1277,Dwayne Harris,13.122874179107038
68,Alec Ingold,13.090369311052841
2058,Josh Malone,13.062425578633519
2456,Luke Willson,13.061989623917755
3193,Ryan Griffin,13.061989623917755
2436,Logan Thomas,13.048127508813408
1874,Jesper Horsted,13.014406177886292
1770,Jason Cabinda,13.0124926860817
2045,Josh Gordon,12.97542535472795
3676,Tyler Kroft,12.959037593697646
39,Adam Shaheen,12.959037593697646
683,Clive Walford,12.958601638981882
463,C.J. Ham,12.958601638981882
326,Bobby Rainey,12.953196124995701
2911,P.J. Walker,12.948846726209979
960,Darrius Heyward-Bey,12.922126073745407
805,D'Wayne Eskridge,12.922068824783414
2667,Michael Burton,12.912700699279092
3140,Ronald Jones II,12.904493153018485
613,Chris Evans,12.884939405627817
237,Auden Tate,12.884939405627817
3735,Virgil Green,12.884939405627817
5,A.J. Derby,12.884939405627817
1617,Jaelen Strong,12.884939405627817
3355,T.J. Jones,12.884939405627817
205,Antonio Brown,12.862543123420602
226,Armani Rogers,12.793825671602734
3088,Rico Gafford,12.756619421715627
3206,Ryan Switzer,12.755133240049437
2762,Mo Alie-Cox,12.750741521180414
2138,Justin Watson,12.750741521180414
2423,Leonte Carroo,12.750741521180414
2807,Neal Sterling,12.750741521180414
504,Cameron Batson,12.750741521180414
964,Darrynton Evans,12.723356527127512
1712,James Proche,12.718153297114576
3050,Reggie Bonnafon,12.680784288606183
2248,Kenjon Barner,12.679489663755353
40,Adam Shaheen,12.63839197829621
1236,Dontrell Hilliard,12.61461829996368
759,Corey Coleman,12.59414408489837
1465,Grant Calcaterra,12.59414408489837
909,Dante Pettis,12.54233346273493
1381,Freddie Martino,12.465960119815826
471,C.J. Prosise,12.391388380689826
3219,Salvon Ahmed,12.356084845132578
2211,Keith Ford,12.334703156249752
800,D'Onta Foreman,12.333688562925364
3215,Ryquell Armstead,12.253503011696248
3565,Trent Taylor,12.188933776874538
379,Braxton Berrios,12.175011643906313
24,Aaron Ripkowski,12.13342642653763
177,Andy Janovich,12.080768674059732
3148,Roosevelt Nix,12.069160499950483
2435,Logan Thomas,12.038918595570507
1481,Gunner Olszewski,12.032336340592494
1671,Jalen Virgil,12.01288184473965
3786,Zach Line,12.00963040130656
1310,Elijhaa Penny,12.00963040130656
443,Byron Marshall,12.00963040130656
1221,Diontae Spencer,12.00608292737546
1854,Jeremy Sprinkle,11.983887513676795
2452,Luke Stocker,11.973521728648013
150,Andre Baccellia,11.96791977450785
2739,Mike Williams,11.96791977450785
3269,Sean McKeon,11.965419597888442
2511,Marcus Mariota,11.964987820827469
1570,J.P. Holtz,11.947511734212652
152,Andre Patton,11.947511734212652
3770,Xavier Grimble,11.943023315681227
2385,Larry Rountree,11.91426832502533
462,C.J. Ham,11.895513976389177
2126,Justin Hunter,11.884219453334937
1010,David Njoku,11.880499528740922
2987,Preston Williams,11.866328474668634
2447,Luke Farrell,11.866097623415541
2536,Marlon Mack,11.862686580489576
1032,De'Angelo Henderson,11.858905022151747
1579,JJ Nelson,11.844123749276779
3092,Riley Ridley,11.844123749276779
1806,Jaydon Mickens,11.844123749276779
1732,Jamison Crowder,11.844123749276779
2856,Nick Vannett,11.844123749276779
626,Chris Hogan,11.844123749276779
3236,Sammie Coates,11.844123749276779
2177,Kamar Aiken,11.844123749276779
413,Brian Quick,11.844123749276779
990,David Grinnage,11.844123749276779
2948,Penny Hart,11.844123749276779
2245,Kene Nwangwu,11.839135037431094
2430,Lil'Jordan Humphrey,11.828607972934881
562,Charcandrick West,11.811373743779818
3247,Saquon Barkley,11.778630520039128
2916,Parris Campbell,11.778630520039128
2336,Kyle Philips,11.767428862416121
3032,Rashard Higgins,11.766084185994576
241,Austin Carr,11.747433831438176
2344,Kyle Rudolph,11.747433831438176
1035,De'Anthony Thomas,11.747433831438176
2699,Mike Boone,11.735538610670375
3308,Spencer Ware,11.71528760664601
163,Andrew Beck,11.709500187133496
794,D'Ernest Johnson,11.690674065267386
468,C.J. Prosise,11.690674065267386
2527,Mark Walton,11.690674065267386
420,Brittan Golden,11.687526312994734
1126,Deonte Harty,11.685827769590414
3115,Robert Tonyan,11.680716427369122
179,Andy Janovich,11.666233686884672
3499,Tommylee Lewis,11.533724865229283
2155,KJ Hamler,11.525167413237606
1385,Freddie Swain,11.525167413237606
2146,Juwann Winfree,11.483799209431487
2108,Justice Hill,11.471728562335377
1926,John Brown,11.464278018099002
3108,Robert Foster,11.438513364142535
1796,Javorius Allen,11.410839167196773
3266,Sean Mannion,11.396171839845758
1404,Garrett Gilbert,11.370680815524318
2585,Matt Barkley,11.320191057647504
349,Brandon Allen,11.281384683618118
2149,K.J. Hill,11.275939091630018
3771,Xavier Grimble,11.275939091630018
402,Brian Hill,11.204014388601191
3599,Trey Lance,11.200147560779255
2845,Nick Mullens,11.142073244971174
2366,Lance Dunbar,11.141008716636023
2840,Nick Keizer,11.139014078332979
282,Ben Roethlisberger,11.030595289704635
435,Bryce Treggs,10.982416642050934
2282,Kevin Harris,10.969022647089524
298,Benny Snell Jr.,10.956068808585943
2933,Patrick Ricard,10.746204272143604
1188,Devine Ozigbo,10.654929128878894
2412,Lee Smith,10.635644490845635
1626,Jake Fromm,10.607832721857491
312,Blake Bell,10.584924995043496
307,Blaine Gabbert,10.579079937773654
639,Chris Manhertz,10.57646699044866
2451,Luke Stocker,10.57646699044866
3520,Trace McSorley,10.571860520092407
1109,Demetrius Harris,10.550456996013299
3208,Ryan Switzer,10.51718377050039
2808,Neal Sterling,10.503510884246385
1618,Jaelon Darden,10.494600289449355
3710,Tyrod Taylor,10.494106316261194
3461,Theo Riddick,10.490446225855358
1171,Deven Thompkins,10.490446225855358
1565,J.J. Taylor,10.481655704323039
3156,Ross Travis,10.481537010107623
388,Breshad Perriman,10.481537010107623
2379,Laquon Treadwell,10.447069011077426
2414,Lee Smith,10.431663860323093
3406,Taylor Heinicke,10.427570282580046
1943,John Wolford,10.365534079738744
3507,Tony Jones,10.352700867476853
376,Brandon Zylstra,10.32827587538722
955,Darren Waller,10.32808732609823
3343,Steven Mitchell,10.324939573825578
1999,Jordan Love,10.324047415912348
506,Cameron Batson,10.30220570980093
1199,Devontae Booker,10.29806840721212
410,Brian Hoyer,10.285419509880173
3631,Ty Montgomery,10.26947201304093
3580,Trevor Davis,10.210111952440379
3588,Trevor Siemian,10.196827567035369
581,Chase Daniel,10.179044252105125
1582,Ja'Marcus Bradley,10.16258067406845
1633,Jake Kumerow,10.16258067406845
874,Damion Ratley,10.16258067406845
2085,Joshua Perkins,10.16258067406845
1052,DeAndre Washington,10.139241318245512
1283,Dwayne Washington,10.134558363217096
1339,Eric Tomlinson,10.132772523383935
1270,Durham Smythe,10.132772523383935
1193,Devonta Freeman,10.10914182316622
3517,Tra Carson,10.10914182316622
1762,Jarrett Stidham,10.102348736794216
3490,Tommy Bohanon,10.072294529918377
932,Darrel Williams,10.012848516876646
311,Blake Bell,10.0033745440127
1140,Derek Carrier,10.0033745440127
1681,Jamal Agnew,9.99447173940524
3549,Tre' McKitty,9.990880419121266
3356,T.J. Logan,9.968906544982504
1121,Deon Yelder,9.968906544982504
716,Cole Beasley,9.968906544982504
3647,Tyler Conklin,9.968906544982504
2446,Luke Falk,9.94895089615033
3455,Tevin Coleman,9.938181266594874
2923,Patrick DiMarco,9.890955707261273
3658,Tyler Ervin,9.878692464975929
3147,Ronnie Rivers,9.874538401381932
2190,Ke'Shawn Vaughn,9.85698112204137
2803,Nathan Peterman,9.852835038733868
3136,Rodney Smith,9.846777107730656
2428,Levine Toilolo,9.846777107730656
74,Alex Armah,9.835704403470015
1147,Derek Watt,9.835120900723922
1172,Devin Asiasi,9.820910877726437
647,Chris Myarick,9.791309546946009
3689,Tyree Jackson,9.791309546946009
2607,Matt Lengel,9.791309546946009
3028,Rashad Greene,9.776427339163822
221,Antony Auclair,9.772832458324158
3701,Tyrie Cleveland,9.77237466274527
3784,Zach Line,9.767472026824208
2783,Myles Gaskin,9.712179501624803
58,Akeem Hunt,9.712179501624803
59,Alan Cross,9.70639208211229
3679,Tyler Kroft,9.70639208211229
1223,Dominique Dafney,9.705561801555147
966,Darrynton Evans,9.689200387930285
3764,Willie Snead,9.688368840167206
3458,Tevin Jones,9.684418207973527
1581,Ja'Marcus Bradley,9.684418207973527
655,Chris Thompson,9.684418207973527
685,Clive Walford,9.684418207973527
2964,Pharoh Cooper,9.684418207973527
175,Andy Janovich,9.664858711621743
315,Blake Bell,9.624361657001643
3299,Snoop Conner,9.606435907920368
1007,David Morgan,9.590225027606753
2704,Mike Davis,9.589995628050696
786,Curtis Samuel,9.55322039894635
637,Chris Manhertz,9.541832577056727
2696,Michael Woods II,9.48683704267088
3267,Sean McGrath,9.46233412687982
2289,Kevin White,9.432257506848677
140,Amari Rodgers,9.406477420315877
3750,Wendell Smallwood,9.386707435595223
459,C.J. Board,9.358946141943948
1056,DeAndrew White,9.358946141943948
568,Charlie Kolar,9.358946141943948
611,Chris Conley,9.358946141943948
3637,Tyler Badie,9.35846607587433
2732,Mike Thomas,9.324478142913751
570,Charlie Woerner,9.324478142913751
1958,Johnny Stanton,9.298889590972063
1208,Dezmon Patmon,9.298889590972063
2449,Luke Stocker,9.283348592607632
2292,Kevin White,9.265309616904311
2922,Patrick DiMarco,9.2577047041269
3761,Will Fuller,9.221200783565443
277,Ben Koyack,9.221200783565443
635,Chris Manhertz,9.206750154757437
2565,Marvin Hall,9.156030658955297
1971,Jonathan Ward,9.134546734470373
996,David Johnson,9.122610463667652
2294,KhaDarel Hodge,9.106785440819097
2727,Mike Strachan,9.106785440819097
2728,Mike Thomas,9.106785440819097
633,Chris Lacy,9.106785440819097
3557,Trent Sherfield,9.106785440819097
2561,Marshawn Lynch,9.035130997917943
1133,Derek Anderson,8.986110298026258
3725,Ventell Bryant,8.951793865291247
1929,John Kelly,8.886398699972503
1169,Detrez Newsome,8.886398699972503
3614,Troymaine Pope,8.874006859963227
963,Darrius Shepherd,8.816195370757276
1683,Jamal Agnew,8.729936063051744
1693,James Conner,8.710415408478612
1915,Joe Reed,8.709658931888363
1585,JaQuan Hardy,8.709658931888363
2587,Matt Barkley,8.69356710558678
228,Artavis Pierce,8.675483997213778
3407,Taylor Heinicke,8.660896452448014
396,Brett Rypien,8.583012705956476
2910,P.J. Walker,8.556845963923507
2921,Patrick DiMarco,8.336437167197568
3704,Tyrion Davis-Price,8.3264073575338
3525,Travis Benjamin,8.252314218293233
412,Brian Parker,8.233462140389692
950,Darren Fells,8.174491225568437
542,Cethan Carter,8.174491225568437
3098,River Cracraft,8.159059695404306
653,Chris Streveler,8.131661388859026
1700,James Develin,8.124702321961674
3646,Tyler Conklin,8.10557123966276
157,Andre Roberts,8.100472236088205
2672,Michael Clark,8.071103240632564
3763,Will Tye,8.071103240632564
2687,Michael Roberts,8.071103240632564
3165,Russell Gage,8.071103240632564
2913,Parker Hesse,8.071103240632564
328,Bobo Wilson,8.071103240632564
3093,Riley Ridley,8.071103240632564
1797,Jawill Davis,8.071103240632564
3558,Trent Sherfield,8.071103240632564
2448,Luke Farrell,8.071103240632564
1093,Delanie Walker,8.071103240632564
991,David Johnson,8.061479358786748
2844,Nick Mullens,8.026055794679015
3053,Reggie Gilliam,8.023118406483661
583,Chase Daniel,7.991880860004432
2373,Landry Jones,7.988457434642981
444,Byron Marshall,7.980889160625989
1964,Jon Hilliman,7.9779185587142
799,D'Onta Foreman,7.9605946195433575
2105,Julius Chestnut,7.900941816909837
1160,Derrick Willies,7.853410538537909
771,Courtland Sutton,7.853410538537909
699,Cody Hollister,7.853410538537909
2369,Lance Kendricks,7.853410538537909
1778,Jason Moore,7.853410538537909
2806,Nathan Peterman,7.808105242559175
1549,Isaiah Spiller,7.799971687635679
201,Anthony Sherman,7.745950241381984
3545,Trayveon Williams,7.714223942244816
3687,Tyler Mabry,7.698418963010056
327,Bobo Wilson,7.698227406194696
1656,Jalen Guyton,7.686462648593541
546,Chad Beebe,7.686462648593541
2733,Mike Thomas,7.686462648593541
182,Anthony Brown,7.600482462720311
77,Alex Armah,7.5940951644790875
1409,Garrett Griffin,7.557255445952104
1644,Jakob Johnson,7.557255445952104
2586,Matt Barkley,7.455998683387408
3768,Willie Snead,7.453867461016229
1269,Durham Smythe,7.453867461016229
3149,Roosevelt Nix,7.453867461016229
2232,Kendall Blanton,7.453867461016229
2868,Noah Brown,7.453867461016229
533,Cedrick Wilson Jr.,7.453867461016229
3635,Tylan Wallace,7.453867461016229
1117,Deon Jackson,7.422109094932589
1802,Jay Prosch,7.419510087573599
3612,Troy Hairston,7.417390803293748
3095,Rishard Matthews,7.3952029629113785
75,Alex Armah,7.390890118298949
2622,Matthew Dayes,7.3636533810096525
2819,Nick Bellore,7.343358839927021
2965,Pharoh Cooper,7.316122102637724
3282,Seth Roberts,7.316122102637724
709,Colby Parkinson,7.316122102637724
706,Cody White,7.316122102637724
231,Ashton Dulin,7.283706037293503
2061,Josh Malone,7.282453236456148
2535,Marlon Mack,7.26393605257285
556,Chad Williams,7.26393605257285
3090,Rico Gathers,7.258148633060338
91,Alex Erickson,7.236174758921575
2666,Michael Burton,7.229468053542654
1936,John Phillips,7.223680634030141
2757,Mitchell Trubisky,7.216128752095479
3424,Ted Ginn Jr.,7.201706759891378
2301,Khari Blasingame,7.201706759891378
1954,Johnny Mundt,7.201706759891378
1445,Geremy Davis,7.201706759891378
2530,Markus Wheaton,7.201706759891378
2994,Quan Bray,7.201706759891378
1740,Jared Abbrederis,7.201706759891378
723,Colin Thompson,7.103157057532487
3129,Roc Thomas,7.0969881626284845
1551,Isaiah Zuber,7.0969881626284845
1773,Jason Croom,7.0811831833937235
2014,Jordan Thomas,7.0811831833937235
3546,Tre Madden,7.069226868977208
1631,Jake Kumerow,7.058786901186509
1220,Diontae Spencer,7.018824189387401
2700,Mike Boone,7.01578801807498
3305,Spencer Brown,7.01578801807498
2802,Nathan Peterman,6.946576526751563
3519,Trace McSorley,6.904012609753018
273,Ben DiNucci,6.884108952226821
1754,Jaret Patterson,6.844111551903248
2722,Mike Glennon,6.828031827554762
3197,Ryan Hewitt,6.811352732832974
3795,Zach Zenner,6.782477033109043
1405,Garrett Gilbert,6.678604899873467
441,Buddy Howell,6.668692292394166
1333,Eric Saubert,6.586469716872418
3652,Tyler Davis,6.586469716872418
1645,Jakob Johnson,6.559768386702183
3593,Trey Edmunds,6.549691057066559
3022,Randall Telfer,6.541289204269058
541,Cethan Carter,6.475961095783209
3195,Ryan Griffin,6.448724358493913
661,Christian Blake,6.448724358493913
3653,Tyler Davis,6.448724358493913
698,Cody Hollister,6.448724358493913
2302,Khari Blasingame,6.43769700068344
76,Alex Armah,6.369780461845439
2675,Michael Crabtree,6.365446319010438
1477,Griff Whalen,6.365446319010438
2162,Kaden Smith,6.356282889886328
1120,Deon Yelder,6.334309015747565
3654,Tyler Eifert,6.334309015747565
2141,Juwan Johnson,6.334309015747565
1180,Devin Funchess,6.334309015747565
1601,Jacob Hollister,6.334309015747565
271,Ben Braunecker,6.334309015747565
3447,Terry Godwin,6.334309015747565
1670,Jalen Tolliver,6.334309015747565
809,D.J. Montgomery,6.334309015747565
545,Chad Beebe,6.334309015747565
3575,Trestan Ebner,6.288473621739327
1467,Greg Dortch,6.2808701648453376
3568,Trenton Cannon,6.2808701648453376
3290,Shaun Wilson,6.2808701648453376
3801,Zamir White,6.226875772286917
1857,Jeremy Sprinkle,6.218537531507825
3331,Stephen Sullivan,6.201829124833396
97,Alexander Hollins,6.201829124833396
1853,Jeremy Sprinkle,6.199076729981954
2857,Nick Westbrook-Ikhine,6.196563657369062
3491,Tommy Hudson,6.196563657369062
2150,K.J. Hill,6.196563657369062
3468,Tim Jones,6.196563657369062
2326,Kyle Allen,6.195647853056551
1970,Jonathan Ward,6.191389157042698
3006,Racey McMath,6.1673611258031995
2908,Orson Charles,6.1673611258031995
1124,Deontay Burnett,6.1673611258031995
2003,Jordan Matthews,6.151288626902163
651,Chris Streveler,6.150653608919955
401,Brian Hill,6.122968241785598
2170,Kalen Ballage,6.113922274900972
191,Anthony McFarland Jr.,6.113922274900972
2513,Marcus Murphy,6.113922274900972
3708,Tyrod Taylor,6.112088616059275
3579,Trevon Wesco,6.0640837664548926
3157,Ross Travis,6.00329232362519
2247,Kenjon Barner,5.801294548250352
3731,Vince Mayle,5.7719689191426635
1672,Jalston Fowler,5.7719689191426635
1557,Ito Smith,5.7719689191426635
3578,Trevon Wesco,5.5499322283816435
1256,Drew Sample,5.515684555725217
1594,Jack Stoll,5.499869387091011
1419,Geno Smith,5.456694760577242
3380,Tanner Gentry,5.446544243445769
3383,Tanner Hudson,5.446544243445769
2165,Kahale Warring,5.446544243445769
1275,Dwayne Allen,5.4381968644385
3348,Stone Smartt,5.396481402155136
1234,Donte Moncrief,5.396481402155136
2815,Nick Bawden,5.396481402155136
1187,Devine Ozigbo,5.393105392543541
1600,Jacob Hollister,5.359518380869403
395,Brett Hundley,5.359478028143105
3188,Ryan Grant,5.342243726255446
3054,Reggie Gilliam,5.330986725449636
797,D'Ernest Johnson,5.309827353060067
2860,Nick Williams,5.308798885067265
3659,Tyler Ervin,5.308798885067265
3172,Russell Shepard,5.308798885067265
3288,Shane Zylstra,5.308798885067265
1039,De'Veon Smith,5.308798885067265
234,Auden Tate,5.308798885067265
695,Cody Core,5.308798885067265
1616,Jaeden Graham,5.308798885067265
569,Charlie Woerner,5.308798885067265
276,Ben Ellefson,5.308798885067265
2927,Patrick Mahomes,5.308696753543005
300,Bernard Reedy,5.3073576471526795
2771,Montrell Washington,5.298855242190895
1224,Dominique Dafney,5.279596353501402
3547,Tre Madden,5.279596353501402
3564,Trent Taylor,5.279596353501402
2268,Kenny Yeboah,5.279596353501402
2233,Kendall Blanton,5.279596353501402
3576,Trevon Wesco,5.279596353501402
1576,JJ Arcega-Whiteside,5.279596353501402
3109,Robert Foster,5.279596353501402
3342,Steven Mitchell,5.279596353501402
1552,Ishmael Hyman,5.279596353501402
1948,Johnny Holton,5.275130018885689
1389,Gabe Nabers,5.275130018885689
3042,Ray-Ray McCloud,5.270518062325209
3675,Tyler Kroft,5.263523854600367
1788,Javon Wims,5.263523854600367
1312,Elijhaa Penny,5.226157502599175
1311,Elijhaa Penny,5.226157502599175
1367,Fitzgerald Toussaint,5.226157502599175
2386,Larry Rountree,5.226157502599175
1972,Jonathan Ward,5.226157502599175
2909,Orson Charles,5.22552084558379
3296,Simi Fehoko,5.22552084558379
2867,Noah Brown,5.22552084558379
2127,Justin Hunter,5.22552084558379
1811,Jaylen Samuels,5.191851979402214
37,Adam Prentice,5.191851979402214
1480,Gunner Olszewski,5.189382273494827
1953,Johnny Mundt,5.182323710046862
2949,Penny Hart,5.144320701030286
2926,Patrick Laird,5.144320701030286
414,Brian Quick,5.144320701030286
2650,Maxx Williams,5.144320701030286
1125,Deontay Burnett,5.144320701030286
1875,Jesper Horsted,5.144320701030286
2539,Marqise Lee,5.144320701030286
3703,Tyrie Cleveland,5.141850995122899
1314,Emanuel Byrd,5.141850995122899
3573,Trenton Irwin,5.141850995122899
889,Daniel Brown,5.141850995122899
1619,Jaelon Darden,5.141850995122899
2496,Marcus Johnson,5.0183573612003585
1067,DeShone Kizer,4.967527811789003
